Timestamp;MSCI Index;SP500 Index;VTSAX.O;SWPPX.O;VFIAX.O;FXAIX.O;VTIAX.O;VBTLX.O;AGTHX.O;GFACX.O;VWNAX.O;FSPSX.O;SocGenCTA;SocGenCTATrend
23/04/19;2174,39;2933,6758;72,91;45,1;271;101,98;28,72;10,62;50,46;46,19;64,1;41,04;220,5846231;254,8479533
24/04/19;2168,81;2927,2524;72,79;45,01;270,4;101,76;28,46;10,64;50,21;45,97;63,9;40,72;222,8354686;258,7914706
25/04/19;2165,36;2926,1731;72,7;44,99;270,31;101,72;28,41;10,64;50,4;46,14;63,8;40,69;221,9677473;256,8932351
26/04/19;2173,82;2939,8817;73,09;45,2;271,58;102,2;28,54;10,66;50,61;46,33;64,2;40,89;222,107365;256,9805788
29/04/19;2175,59;2943,0269;73,19;45,25;271,88;102,31;28,62;10,64;50,71;46,41;64,4;41,04;222,287272;257,2357605
30/04/19;2178,67;2945,8309;73,23;45,3;272,15;102,41;28,65;10,66;50,53;46,25;64,54;41,08;222,5208959;257,823287
01/05/19;2170,03;2923,7319;72,66;44,96;270,11;101,65;28,5;10,66;50,11;45,87;64,05;40,95;222,3206271;257,3625568
02/05/19;2161,11;2917,5164;72,55;44,86;269,55;101,43;28,46;10,64;49,95;45,72;63,83;40,83;221,1610027;254,7806956
03/05/19;2177,77;2945,6378;73,33;45,3;272,17;102,42;28,7;10,65;50,51;46,23;64,37;41,18;221,9215754;256,6219957
06/05/19;2166,66;2932,4738;73,05;45,1;270,98;101,97;28,38;10,66;50,31;46,05;64,11;40,79;221,2471557;255,9493895
07/05/19;2135,49;2884,0503;71,82;44,36;266,51;100,29;27,98;10,68;49,49;45,29;63,16;40,18;219,791792;253,5946551
08/05/19;2131,9;2879,4196;71,69;44,29;266,09;100,13;27,95;10,66;49,51;45,31;63,02;40,18;219,7880555;253,3466395
09/05/19;2119,31;2870,7171;71,51;44,17;265,38;99,86;27,69;10,68;49,41;45,22;62,92;39,9;218,4686678;251,6003211
10/05/19;2126,32;2881,4005;71,78;44,35;266,46;100,27;27,83;10,67;49,53;45,33;63,24;40,1;219,0729521;252,5584152
13/05/19;2086,46;2811,8654;69,98;43,28;260,03;97,85;27,25;10,7;48,16;44,07;61,81;39,34;217,5457946;250,599067
14/05/19;2098,76;2834,4068;70,61;43,63;262,15;98,65;27,47;10,69;48,65;44,52;62,31;39,63;217,4522499;249,8630575
15/05/19;2110,4;2850,9645;71,02;43,89;263,73;99,25;27,58;10,71;49,1;44,93;62,48;39,84;219,1190214;252,7007523
16/05/19;2126,06;2876,3169;71,66;44,3;266,16;100,16;27,69;10,7;49,56;45,35;62,91;40,15;220,7074152;254,9078406
17/05/19;2116,5;2859,5323;71,18;44,04;264,63;99,58;27,46;10,7;49,17;44,99;62,55;39,96;221,4666487;256,3327755
20/05/19;2104,64;2840,2331;70,69;43,75;262,84;98,91;27,36;10,69;48,68;44,54;62,23;39,78;219,6426494;253,4462121
21/05/19;2117,66;2864,3594;71,34;44,12;265,08;99,75;27,53;10,68;49,13;44,95;62,8;39,94;219,9226937;253,6601207
22/05/19;2111,78;2856,2742;71,1;44;264,34;99,47;27,44;10,7;48,98;44,82;62,27;39,87;220,4711809;254,965963
23/05/19;2087,46;2822,241;70,19;43,48;261,21;98,3;27,15;10,74;48,24;44,14;61,42;39,47;219,3758801;253,9909731
24/05/19;2095,03;2826,0647;70,35;43,54;261,61;98,45;27,37;10,73;48,34;44,23;61,57;39,88;218,6892336;252,5640518
28/05/19;2084,57;2802,3852;69,77;43,18;259,42;97,62;27,26;10,75;48,12;44,02;60,95;39,64;219,0853086;253,279552
29/05/19;2064,8;2783,0183;69,28;42,88;257,63;96,95;27,1;10,75;47,74;43,67;60,64;39,26;218,5034181;253,0067699
30/05/19;2066,48;2788,8649;69,4;42,98;258,2;97,17;27,18;10,78;47,84;43,76;60,65;39,34;217,7272939;251,5669084
31/05/19;2046,25;2752,0629;68,52;42,42;254,85;95,9;27,07;10,83;47,27;43,24;59,89;39,08;217,2672362;251,4441437
03/06/19;2045,06;2744,4464;68,36;42,3;254,15;95,64;27,27;10,86;46,67;42,68;60,21;39,35;216,6801801;250,3543848
04/06/19;2077,66;2803,2725;69,87;43,21;259,6;97,69;27,51;10,83;47,73;43,65;61,45;39,74;216,8866763;249,6398734
05/06/19;2095,83;2826,1506;70,4;43,57;261,75;98,5;27,48;10,83;47,99;43,9;61,64;39,74;219,0210581;253,1493107
06/06/19;2104,18;2843,4904;70,78;43,85;263,43;99,14;27,55;10,82;48,21;44,09;62;39,88;218,562209;252,5232725
07/06/19;2126,88;2873,342;71,49;44,31;266,22;100,19;27,83;10,85;48,89;44,72;62,47;40,39;219,7376365;254,2351278
10/06/19;2135,51;2886,7341;71,84;44,52;267,46;100,65;27,94;10,82;49,13;44,93;62,74;40,49;219,7314839;253,8669953
11/06/19;2139,74;2885,7221;71,78;44,5;267,38;100,62;28,11;10,82;49,11;44,91;62,72;40,74;219,7301655;253,8626796
12/06/19;2134,42;2879,8365;71,66;44,41;266,84;100,42;27,92;10,84;48,88;44,7;62,5;40,44;220,2247781;255,0233397
13/06/19;2136,96;2891,6405;72,02;44,61;268,01;100,86;27,94;10,85;49,11;44,91;62,84;40,46;221,3397761;257,0446547
14/06/19;2130,95;2886,9832;71,58;44,54;267,62;100,71;27,73;10,85;48,94;44,76;61,99;40,2;222,3169912;259,1485652
17/06/19;2130,86;2889,67;71,69;44,58;267,87;100,81;27,68;10,85;49,27;45,05;61,92;40,13;221,8954782;258,5908775
18/06/19;2150,91;2917,7508;72,41;45,02;270,48;101,79;28,07;10,87;49,79;45,53;62,64;40,67;224,6902518;262,5995533
19/06/19;2161,6;2926,4558;72,64;45,15;271,29;102,09;28,29;10,9;50,03;45,75;62,72;40,92;224,5293736;262,1959378
20/06/19;2183,36;2954,1819;73,29;45,59;273,88;103,07;28,29;10,92;50,48;46,16;63,47;41,34;224,9665322;263,1498066
21/06/19;2178,16;2950,455;73,13;45,53;273,55;102,95;28,22;10,89;50,51;46,18;63,5;41,27;223,7591369;260,8525088
24/06/19;2178,17;2945,3488;72,9;45,45;273,08;102,77;28,22;10,92;50,34;46,03;63,33;41,31;223,3299668;260,1826395
25/06/19;2163,73;2917,3831;72,22;45,02;270,49;101,79;28,04;10,93;49,69;45,43;62,83;41,1;223,0851972;259,6625345
26/06/19;2158,41;2913,7788;72,12;44,96;268,76;101,67;28,08;10,9;49,7;45,44;62,85;41,05;221,8142808;257,1658792
27/06/19;2166,48;2924,9212;72,54;45,14;269,83;102,07;28,22;10,93;50,04;45,75;63,07;41,21;222,2341753;257,9713227
28/06/19;2178,35;2941,7606;73,04;45,4;271,4;102,66;28,32;10,93;50,34;46,02;63,48;41,37;222,5995282;258,346929
01/07/19;2192,24;2964,3328;73,57;45,75;273,48;103,45;28,46;10,93;50,77;46,41;63,98;41,54;224,6761592;262,0428401
02/07/19;2198,55;2973,0119;73,72;45,89;274,29;103,76;28,57;10,95;50,87;46,5;63,93;41,74;226,8067633;265,8615904
03/07/19;2213,35;2995,8226;74,32;46,25;276,46;104,58;28,68;10,97;51,19;46,8;64,33;41,97;228,365833;268,6042186
05/07/19;2205,57;2990,4096;74,23;46,17;275,99;103,92;28,52;10,92;51,08;46,69;64,31;41,65;226,8148096;265,2046389
08/07/19;2194,62;2975,9455;73,83;45,95;274,66;103,42;28,31;10,91;50,81;46,44;63,96;41,41;226,9708582;265,4817777
09/07/19;2193,65;2979,6258;73,97;46,02;275,08;103,58;28,22;10,9;50,97;46,59;63,99;41,22;226,2223083;264,3295868
10/07/19;2201,14;2993,07;74,27;46,23;276,33;104,05;28,33;10,91;51,24;46,83;64,16;41,34;225,1753515;262,4237705
11/07/19;2205,35;2999,9069;74,39;46,34;276,96;104,29;28,35;10,87;51,42;47;64,45;41,35;223,9967837;260,3545591
12/07/19;2212,65;3013,7726;74,77;46,55;278,26;104,78;28,39;10,88;51,61;47,17;64,84;41,44;223,3666807;259,1350583
15/07/19;2214,34;3014,2979;74,75;46,56;278,31;104,8;28,43;10,89;51,55;47,11;64,77;41,47;224,5040639;260,9847643
16/07/19;2208,09;3004,0431;74,52;46,41;277,37;104,44;28,34;10,88;51,34;46,91;64,6;41,32;225,1286342;261,9819871
17/07/19;2197,94;2984,4235;74,05;46,1;275,56;103,76;28,28;10,91;51,12;46,71;64,04;41,26;226,099614;263,4558978
18/07/19;2198,4;2995,1125;74,32;46,27;276,58;104,14;28,36;10,92;51,04;46,64;64,31;41,33;226,3596285;264,0974129
19/07/19;2194,61;2976,6091;73,87;45,99;274,88;103,5;28,29;10,92;50,75;46,38;64,15;41,25;226,3315599;263,8462563
22/07/19;2197,67;2985,0312;74,05;46,12;275,66;103,8;28,32;10,92;50,96;46,56;64,31;41,27;227,1836982;265,4773538
23/07/19;2209,59;3005,4735;74,55;46,44;277,55;104,51;28,43;10,91;51,18;46,76;64,85;41,48;228,3262051;267,0295999
24/07/19;2217,75;3019,5566;75,02;46,66;278,86;105,01;28,46;10,92;51,49;47,04;65,12;41,49;229,1356215;268,7837173
25/07/19;2206,92;3003,6713;74,56;46,41;277,4;104,45;28,25;10,91;51,07;46,67;64,74;41,2;228,4587548;267,5228529
26/07/19;2215,71;3025,8591;75,15;46,75;279,45;105,23;28,28;10,91;51,52;47,07;65,21;41,26;229,2955993;269,2232282
29/07/19;2212,5;3020,9681;74,97;46,68;279;105,06;28,25;10,91;51,28;46,85;65,04;41,28;230,3120666;271,2302874
30/07/19;2203,4;3013,1819;74,88;46,56;278,31;104,8;28,05;10,92;51,16;46,74;65,04;40,93;229,9343549;270,4472455
31/07/19;2187,56;2980,3789;74,09;46,06;275,28;103,66;27,78;10,93;50,59;46,22;64,41;40,59;230,5165486;270,811538
01/08/19;2173,18;2953,5601;73,37;45,65;272,84;102,74;27,67;11,01;50,14;45,81;63,63;40,51;231,6610633;273,4115995
02/08/19;2149,99;2932,0452;72,79;45,32;270,87;102;27,38;11,02;49,61;45,32;63,23;40,12;231,1305595;273,6850111
05/08/19;2097,32;2844,7427;70,62;43,97;262,81;98,96;26,68;11,08;48,15;43,99;61,4;39,24;230,1403962;272,9058299
06/08/19;2109,2;2881,7741;71,54;44,55;266,26;100,26;26,85;11,09;48,8;44,58;62,16;39,3;229,9993201;273,7390114
07/08/19;2114,05;2883,9844;71,61;44,58;266,47;100,34;26,94;11,09;48,94;44,71;62,1;39,54;232,409023;279,0875979
08/08/19;2146,91;2938,0945;73;45,43;271,55;102,25;27,27;11,09;49,93;45,61;63,19;39,99;232,0367037;277,3606039
09/08/19;2135,34;2918,6456;72,47;45,14;269,8;101,59;27,05;11,07;49,57;45,27;62,79;39,68;230,9677106;275,8345658
12/08/19;2117,73;2883,7495;71,59;44,61;266,62;100,39;26,84;11,12;48,99;44,74;61,9;39,41;232,3077853;278,6900053
13/08/19;2134,54;2926,3248;72,6;45,27;270,56;101,88;26,98;11,1;49,7;45,39;62,74;39,61;232,1161314;277,6975902
14/08/19;2086,26;2840,5983;70,5;43,95;262,71;98,92;26,39;11,15;48,19;44,02;60,81;38,75;232,5782746;280,0688499
15/08/19;2082,84;2847,5951;70,64;44,07;263,41;99,19;26,45;11,19;48,36;44,16;60,72;38,81;233,4860276;282,1119521
16/08/19;2108,5;2888,678;71,73;44,71;267,26;100,63;26,74;11,18;49,01;44,76;61,73;39,2;233,63756;281,4560419
19/08/19;2131,81;2923,6482;72,55;45,26;270,51;101,86;26,9;11,14;49,54;45,24;62,43;39,45;234,0340429;280,9761593
20/08/19;2119,57;2900,5103;72,01;44,9;268,39;101,06;26,84;11,17;49,2;44,93;61,93;39,36;234,267843;281,6960202
21/08/19;2135,52;2924,4303;72,61;45,27;270,62;101,9;27,04;11,15;49,61;45,3;62,45;39,61;233,9012138;281,111501
22/08/19;2131,68;2922,9524;72,56;45,25;270,48;101,85;26,91;11,14;49,4;45,11;62,33;39,52;233,5304804;279,8599926
23/08/19;2094,63;2847,111;70,68;44,08;263,47;99,21;26,62;11,19;48,27;44,08;60,75;39,11;234,1635815;281,6927957
26/08/19;2105,22;2878,3839;71,44;44,57;266,39;100,31;26,74;11,17;48,71;44,48;61,25;39,33;234,7391556;282,3733655
27/08/19;2104,85;2869,1561;71,13;44,42;265,54;99,98;26,78;11,21;48,54;44,32;60,92;39,41;235,7957165;285,0375582
28/08/19;2111,92;2887,9388;71,61;44,72;267,28;100,64;26,8;11,22;48,73;44,5;61,44;39,34;236,6016663;286,4613208
29/08/19;2133,08;2924,5771;72,55;45,29;270,72;101,94;26,99;11,2;49,4;45,1;62,37;39,66;237,0772356;286,3891325
30/08/19;2138,52;2926,4581;72,6;45,33;270,93;102,02;27,13;11,21;49,39;45,09;62,53;39,79;238,2958126;288,4617307
03/09/19;2126,92;2906,2711;72,04;45,02;269,08;101,32;27,04;11,22;48,91;44,65;62,04;39,73;239,3875329;291,4400182
04/09/19;2149,8;2937,779;72,82;45,51;272,02;102,43;27,41;11,23;49,45;45,15;62,82;40,24;236,8641489;286,361093
05/09/19;2174,27;2975,9974;73,79;46,11;275,62;103,78;27,63;11,17;50,13;45,76;63,66;40,5;234,152765;280,3635462
06/09/19;2178,9;2978,7078;73,82;46,16;275,88;103,88;27,71;11,18;50;45,64;63,72;40,64;234,045523;280,1479467
09/09/19;2178,41;2978,4338;73,85;46,16;275,88;103,88;27,77;11,13;50;45,64;64,2;40,72;232,2681813;276,4107731
10/09/19;2179,43;2979,3855;73,93;46,17;275,97;103,92;27,79;11,07;49,82;45,48;64,5;40,75;230,3345487;272,4323928
11/09/19;2194,42;3000,9264;74,55;46,51;277,98;104,67;28,01;11,07;50,13;45,76;64,96;41,05;230,5402375;273,1491624
12/09/19;2201,81;3009,5719;74,74;46,65;278,83;104,99;28,13;11,05;50,32;45,93;65,03;41,26;229,2178587;270,9156217
13/09/19;2205,81;3007,3874;74,37;46,63;278,7;104,94;28,26;10,98;50,42;46,02;65,22;41,5;226,6671223;265,8828222
16/09/19;2195,88;2997,9596;74,23;46,48;277,84;104,62;28,1;11,01;50,41;46,01;65,25;41,15;226,645589;266,039959
17/09/19;2201,77;3005,6965;74,4;46,6;278,55;104,89;28,18;11,03;50,55;46,13;65,14;41,3;227,0850548;267,1014584
18/09/19;2201,02;3006,73;74,37;46,62;278,65;104,92;28,1;11,04;50,49;46,08;65,18;41,17;228,3828459;269,3269478
19/09/19;2204,67;3006,7908;74,35;46,62;278,67;104,93;28,16;11,05;50,56;46,15;65,26;41,38;229,0819257;270,4783205
20/09/19;2197,55;2992,0723;74,02;46,4;277,32;104,42;28,16;11,09;50,23;45,85;64,97;41,33;229,8243803;271,775264
23/09/19;2193,74;2991,779;74,01;46,39;277,3;104,41;27,9;11,1;50,09;45,72;65,03;41,18;230,5462586;273,2762788
24/09/19;2182,07;2966,596;73,32;46,01;274,98;103,54;27,82;11,13;49,39;45,07;64,39;41,12;230,2576147;273,023225
25/09/19;2184,56;2984,8683;73,81;46,29;275,37;104,18;27,74;11,08;49,66;45,32;64,68;40,88;230,0724876;272,6450878
26/09/19;2183,46;2977,6174;73,57;46,18;274,72;103,93;27,79;11,1;49,42;45,1;64,4;41;230,892466;274,2237028
27/09/19;2175,54;2961,7931;73,14;45,94;273,3;103,4;27,68;11,11;48,97;44,68;64,26;41;230,9873628;273,9459142
30/09/19;2180,02;2976,7373;73,5;46,17;274,69;103,92;27,71;11,12;49,25;44,94;64,47;40,99;230,6886961;273,2741989
01/10/19;2158,47;2940,2486;72,55;45,61;271,33;102,65;27,5;11,14;48,72;44,46;63,46;40,7;229,6561335;271,9365217
02/10/19;2121,47;2887,6065;71,32;44,79;266,48;100,82;27,09;11,15;48,01;43,81;62,3;39,93;227,9456546;269,3553002
03/10/19;2131,36;2910,634;71,91;45,16;268,67;101,65;27,22;11,19;48,52;44,27;62,69;40,03;227,8640501;269,5535457
04/10/19;2153,83;2952,0076;72,88;45,8;272,49;102,59;27,44;11,2;49,16;44,85;63,49;40,39;228,8240413;271,2293601
07/10/19;2151,82;2938,7894;72,59;45,6;271,27;102,13;27,36;11,17;49,02;44,72;63,2;40,38;229,3164706;271,6310508
08/10/19;2124,15;2893,0556;71,43;44,89;267,05;100,54;27,13;11,19;48,28;44,05;62,18;39,98;228,9608008;271,6250749
09/10/19;2137,62;2919,4001;72,08;45,31;269,57;101,49;27,31;11,16;48,7;44,43;62,76;40,24;228,7496989;270,8963048
10/10/19;2150,16;2938,1324;72,5;45,61;271,3;102,14;27,49;11,12;49,05;44,75;63,28;40,53;227,4348457;267,7127314
11/10/19;2179,33;2970,2695;73,36;46,11;274,3;103,27;27,93;11,08;49,59;45,24;64,12;41,25;225,3993038;262,8698081
14/10/19;2175,28;2966,1505;73,24;46,04;273,92;103,13;27,87;11,09;49,58;45,23;64,01;41,1;225,8850393;263,8826455
15/10/19;2196,61;2995,6831;73,96;46,5;276,65;104,15;28,13;11,07;50,27;45,86;64,75;41,57;226,0601002;263,7361906
16/10/19;2195,35;2989,6938;73,8;46,41;276,11;103,95;28,18;11,08;50,06;45,66;64,69;41,62;226,3431275;264,1183444
17/10/19;2201,92;2997,9529;74,07;46,54;276,89;104,25;28,27;11,07;50,26;45,84;64,92;41,73;225,1987366;262,0743325
18/10/19;2195,28;2986,2035;73,77;46,36;275,82;103,84;28,23;11,08;49,76;45,39;64,72;41,72;223,5777561;259,4024847
21/10/19;2209,34;3006,7243;74,28;46,68;277,72;104,56;28,4;11,06;50,09;45,69;65,19;41,94;223,695358;259,7223279
22/10/19;2204,29;2995,993;74,02;46,52;276,74;104,19;28,39;11,07;49,67;45,3;65,3;41,92;224,2953089;260,6217464
23/10/19;2208,28;3004,5243;74,21;46,65;277,53;104,49;28,46;11,07;49,8;45,42;65,47;42,03;224,6878257;261,2563603
24/10/19;2215,64;3010,2853;74,39;46,74;278,07;104,69;28,52;11,07;50,15;45,74;65,46;42,13;225,9649513;263,2954662
25/10/19;2222,75;3022,5496;74,71;46,93;279,2;105,12;28,56;11,06;50,44;46;65,83;42,16;226,2006328;263,5168977
28/10/19;2231,4;3039,4199;75,14;47,19;280,76;105,7;28,65;11,04;50,81;46,34;66,12;42,29;225,6054989;262,5458379
29/10/19;2232,45;3036,8922;75,14;47,18;280,67;105,64;28,64;11,04;50,77;46,3;66,19;42,34;225,0126077;261,4329061
30/10/19;2237,31;3046,7662;75,32;47,31;281,47;105,97;28,75;11,08;51,05;46,55;66,32;42,49;224,8688246;261,4214031
31/10/19;2233,53;3037,5644;75,05;47,17;280,63;105,66;28,66;11,12;50,84;46,36;66,06;42,39;225,1861145;261,9413702
01/11/19;2252,07;3066,9147;75,84;47,63;283,37;106,69;28,93;11,11;51,28;46,76;66,89;42,75;225,2149383;261,8449758
04/11/19;2261,45;3078,2697;76,11;47,81;284,42;107,08;29,1;11,08;51,51;46,97;67,41;42,96;225,8822502;262,5032541
05/11/19;2259,26;3074,6159;76,03;47,75;284,08;106,95;29,12;11,04;51,43;46,89;67,45;42,91;225,3622693;261,086524
06/11/19;2261,37;3076,7753;76,02;47,79;284,3;107,04;29,11;11,06;51,34;46,82;67,57;42,93;225,4684149;261,6483822
07/11/19;2266,69;3085,1819;76,26;47,94;285,21;107,38;29,24;11,01;51,54;46,99;68,04;43,1;225,0875987;260,7702903
08/11/19;2268,83;3093,0848;76,49;48,07;286;107,67;29,13;11;51,74;47,17;68,3;42,96;224,7641479;260,262049
11/11/19;2266,36;3087,005;76,36;47,98;285,43;107,46;29,05;11;51,65;47,09;68,12;42,93;224,3152939;259,2766968
12/11/19;2270,01;3091,839;76,47;48,06;285,9;107,64;29,06;11,01;51,86;47,28;68,15;42,99;225,0375891;260,4729995
13/11/19;2268,33;3094,0353;76,51;48,09;286,11;107,72;28,94;11,03;51,72;47,15;67,98;42,83;224,665602;259,8715674
14/11/19;2265,29;3096,6331;76,6;48,15;286,42;107,83;28,87;11,06;51,82;47,24;67,99;42,69;224,9704732;260,7855357
15/11/19;2282,8;3120,4604;77,18;48,52;288,67;108,68;29,08;11,05;52,4;47,77;68,61;42,98;225,4908299;261,5702393
18/11/19;2285,76;3122,028;77,21;48,55;288,82;108,74;29,1;11,07;52,5;47,85;68,51;43,03;225,7805856;262,1289534
19/11/19;2284,85;3120,1813;77,22;48,52;288,67;108,68;29,11;11,08;52,58;47,93;68,41;43,03;225,9196665;262,2183393
20/11/19;2274,92;3108,4582;76,98;48,35;287,64;108,29;28,95;11,1;52,49;47,85;68,2;42,78;225,5615838;261,7067514
21/11/19;2270,36;3103,5369;76,82;48,28;287,21;108,13;28,87;11,09;52,43;47,79;68,2;42,63;225,0682806;260,8959839
22/11/19;2273,89;3110,2883;77;48,38;287,83;108,37;28,91;11,09;52,48;47,83;68,41;42,71;225,3282345;261,2985464
25/11/19;2290,65;3133,6428;77,68;48,75;290,03;109,19;29,14;11,09;53,02;48,33;68,82;43,08;226,8839006;264,0970538
26/11/19;2294,78;3140,5199;77,87;48,86;290,67;109,44;29,12;11,11;53,07;48,37;68,68;43,09;227,90329;265,5567182
27/11/19;2302,67;3153,6281;78,22;49,07;291,92;109,9;29,21;11,09;53,36;48,63;68,9;43,2;228,2417263;266,4144664
29/11/19;2292,26;3140,9806;77,89;48,88;290,82;109,49;28,98;11,09;53,15;48,44;68,55;42,91;227,1560079;264,1167846
02/12/19;2276,4;3113,8736;77,19;48,46;288,31;108,55;28,85;11,06;52,61;47,95;67,99;42,68;223,8947291;258,2375449
03/12/19;2263,1;3093,2009;76,72;48,14;286,41;107,83;28,75;11,12;52,37;47,73;67,41;42,51;223,0898276;257,1996883
04/12/19;2275,47;3112,7563;77,2;48,45;288,25;108,52;28,96;11,1;52,67;47,99;67,92;42,87;223,4144233;257,8954134
05/12/19;2278,63;3117,4286;77,31;48,54;288,76;108,71;29;11,08;52,66;47,99;68,05;42,85;223,2881941;257,6996708
06/12/19;2296,39;3145,911;78,01;48,98;291,41;109,71;29,22;11,07;53,14;48,42;68,74;43,18;224,6326123;259,983663
09/12/19;2292,58;3135,9614;77,77;48,83;290,52;109,38;29,14;11,07;52,93;48,22;68,51;43,1;224,4654857;259,8817494
10/12/19;2289,67;3132,5186;77,69;48,78;290,21;109,26;29,14;11,07;52,83;48,14;68,47;43,07;224,2262055;259,3884938
11/12/19;2295,02;3141,6267;77,88;48,92;291,05;109,58;29,33;11,09;53,06;48,35;68,66;43,27;224,8161446;260,1142628
12/12/19;2309,36;3168,5692;78,53;49,35;293,59;110,53;29,53;11,04;53,39;48,64;69,44;43,51;224,7003643;260,0955346
13/12/19;2319,73;3168,7996;78,52;49,36;293,66;109,81;29,71;11,09;53,52;48,76;69,4;42,51;225,9198132;262,5872498
16/12/19;2337,45;3191,449;79,09;49,72;295,77;110,6;29,98;11,06;54,02;49,22;69,92;42,98;226,4850645;263,403371
17/12/19;2336,62;3192,5186;79,14;49,73;295,87;110,64;30;11,06;54,09;49,28;64,08;42,82;226,5908331;263,0946622
18/12/19;2333,28;3191,142;79,14;49,72;295,77;110,6;29,98;11,04;54,24;49,41;63,97;42,7;225,9527533;262,0438622
19/12/19;2340,65;3205,3684;79,5;49,94;297,11;111,1;30,01;11,05;54,56;49,71;64,16;42,74;225,4405184;261,2414839
20/12/19;2349,87;3221,2246;79,9;49,23;297,16;111,65;29,69;11,05;51,12;46,62;64,42;42,78;225,5246077;261,5011579
23/12/19;2350,75;3224,0099;79,53;49,27;297,41;111,75;29,73;11,04;51,17;46,66;64,54;42,83;225,7347966;262,0097776
24/12/19;2351,84;3223,3757;79,54;49,27;297,38;111,74;29,73;11,05;51,18;46,67;64,52;42,85;226,3183211;263,0331878
26/12/19;2360,21;3239,9071;79,92;49,52;298,93;112,32;29,84;11,06;51,44;46,91;64,76;42,94;226,6639203;263,6623518
27/12/19;2364,9;3240,0204;79,88;49,52;298,94;112,32;29,95;11,07;51,43;46,89;64,76;43,15;227,3402855;265,0885015
30/12/19;2353,25;3221,2918;79,45;49,25;297,25;111,69;29,81;11,07;50,98;46,48;64,43;42,84;225,9955677;262,8803142
31/12/19;2358,47;3230,782;79,69;49,39;298,14;112,02;29,87;11,05;51,13;46,62;64,6;42,96;225,7196271;262,6566031
02/01/20;2375,94;3257,8478;80,29;49,81;300,68;112,98;30,16;11,08;51,67;47,11;65,19;43,26;227,6348581;265,5187721
03/01/20;2363,12;3234,8486;79,8;49,47;298,59;112,19;29,92;11,12;51,41;46,87;64,71;42,98;227,6635401;265,3246779
06/01/20;2364,49;3246,2826;80,06;49,64;299,64;112,59;29,91;11,11;51,78;47,21;64,92;43,04;227,4101506;265,1829945
07/01/20;2362,43;3237,1825;79,87;49,51;298,83;112,29;29,88;11,09;51,73;47,16;64,8;42,97;228,0412138;265,6812734
08/01/20;2366,93;3253,0459;80,25;49,75;300,31;112,84;29,88;11,07;52,09;47,48;65,12;42,97;227,1605186;264,8231228
09/01/20;2379,85;3274,7042;80,75;50,1;302,39;113,62;30,03;11,08;52,38;47,75;65,51;43,09;228,2838274;266,2150332
10/01/20;2377,62;3265,3511;80,53;49,95;301,52;113,3;29,99;11,1;52,16;47,55;65,31;43,05;228,4844888;266,5880004
13/01/20;2388,25;3288,1335;81,11;50,3;303,63;114,09;30,21;11,09;52,48;47,83;65,67;43,18;228,4431332;266,7426215
14/01/20;2388,5;3283,1524;81,06;50,23;303,2;113,93;30,2;11,11;52,48;47,84;65,64;43,24;229,2095599;267,8055908
15/01/20;2392,06;3289,2926;81,23;50,33;303,77;114,14;30,17;11,12;52,65;47,99;65,59;43,24;229,6031127;268,640073
16/01/20;2406,17;3316,8059;81,95;50,75;306,32;115,1;30,29;11,11;53,01;48,32;66,12;43,36;230,6700783;270,3298191
17/01/20;2415,51;3329,6227;82,18;50,94;307,51;115,55;30,39;11,1;53,13;48,43;66,34;43,5;232,2197199;272,720616
21/01/20;2409,29;3320,7908;81,96;50,81;306,7;115,24;30,11;11,13;53,03;48,33;66;43,27;231,5869595;271,3078738
22/01/20;2410,23;3321,7469;82;50,83;306,8;115,28;30,17;11,14;53,02;48,32;66;43,33;231,6687097;271,877349
23/01/20;2406,14;3325,5428;82,09;50,89;307,17;115,42;30,06;11,16;53,13;48,42;66,05;43,16;230,4088953;269,8567566
24/01/20;2395,31;3295,4734;81,33;50,43;304,4;114,38;29,93;11,18;52,72;48,04;65,3;43,08;231,2153264;270,9386123
27/01/20;2356,09;3243,6282;80,1;49,64;299,61;112,58;29,32;11,22;51,72;47,13;64,2;42,22;227,8934558;265,7615173
28/01/20;2372,52;3276,2434;80,89;50,14;302,63;113,71;29,53;11,2;52,32;47,67;64,8;42,56;228,2574017;266,0384408
29/01/20;2373,52;3273,4026;80,8;50,09;302,37;113,62;29,5;11,23;52,38;47,73;64,7;42,55;229,7075209;268,0084555
30/01/20;2372,01;3283,659;81,05;50,26;303,37;113,99;29,36;11,23;52,35;47,71;64,93;42,49;229,3983346;267,9768305
31/01/20;2342,41;3225,5163;79,63;49,37;298,02;111,98;28,88;11,26;51,59;47,01;63,61;41,87;227,6218739;265,04436
03/02/20;2351,45;3248,925;80,29;49,73;300,18;112,79;28,96;11,26;52,3;47,65;64,1;41,95;228,5389624;266,5468965
04/02/20;2383,3;3297,5882;81,53;50,48;304,68;114,48;29,45;11,22;53,41;48,66;65,01;42,52;229,659489;268,1187235
05/02/20;2404,96;3334,6943;82,35;51,05;308,12;115,77;29,68;11,19;53,65;48,88;65,99;42,91;230,4201212;268,7673027
06/02/20;2416,48;3345,7809;82,57;51,22;309,19;116,18;29,81;11,2;53,85;49,07;66,11;43,08;231,6563252;270,1976823
07/02/20;2404,75;3327,7069;82,11;50,96;307,58;115,57;29,55;11,24;53,65;48,88;65,68;42,78;232,3603287;271,3087352
